native_pipe_id,material_original,install_year_original,shape_length,diameter,usage_status,soil_ph,mean_low_temp,soil_moisture_index,abandoned,material,install_year,material_original_encode,material_encode,native_pipe_id_encode,install_year_time_stamp,asset_id
WM14371-D,DUC(K),S60.11,5.503236297692638,6.0,True,5.726493627105377,1.4460888813765889,6.367720626179694,False,DIP,1984-11-01,3,2,8799,468115200.0,6907
WM02263-P,PVC,H3.11,12.031749918402056,8.0,True,7.524629285418299,6.242487648491792,6.795619982238331,False,PVC,1990-11-01,4,3,1365,657417600.0,6908
WM02715-A,ACON,S21.2,223.8739791577682,6.0,True,7.86432107905192,3.987081506773904,1.9071506298834164,False,AC,1945-02-01,0,0,1641,-786240000.0,6909
WM09129-A,ACON,S50.9,538.7146050256997,6.0,True,5.926646969551686,5.830056652841601,8.698529963332549,False,AC,1974-09-01,0,0,5600,147225600.0,6910
WM05120-C,CIP,S53.3,185.1457774041046,6.0,True,7.205494823824495,3.230434023533663,3.506484872686786,False,CAS,1977-03-01,1,1,3074,226022400.0,6911
WM01584-D,DUC(K),,80.81650098514365,8.0,True,6.089017399733613,7.924872422337759,3.913657653205992,False,DIP,2006-07-01,3,2,981,1151712000.0,6912
WM07145-A,ACON,S27.5,435.6597612791229,6.0,True,6.702767465431434,5.522271254298608,2.3965755643312323,False,AC,1951-05-01,0,0,4344,-589248000.0,6913
WM13439-P,PVC,S52.5,15.920209727039037,4.0,True,7.245583928717838,6.853735202468186,5.144844262336713,False,PVC,1976-05-01,4,3,8204,199756800.0,6914
WM06704-C,CIP,S20.2,4.593174336027005,6.0,True,5.499240618447978,7.945573950094666,7.816355446857533,False,CAS,1944-02-01,1,1,4067,-817862400.0,6915
WM09128-C,CIP,S23.5,136.4465451322103,6.0,False,5.88031113354086,5.670814976113412,7.713798693442948,True,CAS,1947-05-01,1,1,5599,-715478400.0,6916
WM12187-C,CIP,S2.6,177.7976708939459,6.0,True,7.902216387692923,5.223913851759438,2.5459225504804297,False,CAS,1926-06-01,1,1,7447,-1375488000.0,6917
WM07707-C,CIP,S37.4,83.31539673541556,8.0,True,6.338914430768529,5.46995518141483,8.049941819822877,False,CAS,1961-04-01,1,1,4704,-276220800.0,6918
WM07673-C,CIP,T14.2,238.0793706313416,6.0,True,7.986187740519233,4.75783849111609,6.098912872977466,False,CAS,1924-02-01,1,1,4676,-1449014400.0,6919
WM07679-P,PVC,H4.12,368.9708684782672,8.0,True,7.373081676252316,4.053372983644027,8.516277706879272,False,PVC,1991-12-01,4,3,4684,691545600.0,6920
WM04146-P,PVC,S50.3,582.4278627858585,80.0,True,7.999276273168832,6.100210757889841,6.645783525162182,False,PVC,1974-03-01,4,3,2479,131328000.0,6921
WM00053-C,CIP,S3.11,153.47746187934536,10.0,True,8.25920512157689,6.045213772355579,4.784804036606921,False,CAS,1927-11-01,1,1,29,-1330732800.0,6922
WM07090-D,DUC(G),S32.3,28.552109688425844,8.0,True,8.773216675694087,7.929160324689943,5.860036345422693,False,DIP,1956-03-01,2,2,4311,-436665600.0,6923
WM01021-P,PVC,H10.2,500.4017140206852,6.0,True,7.561697057607439,5.605720729531834,2.4283679650493952,False,PVC,1997-02-01,4,3,634,854755200.0,6924
WM06334-D,DUC(K),S56.7,38.77560737589374,10.0,True,7.41826578116183,6.05349762216981,6.787499743473389,False,DIP,1980-07-01,3,2,3814,331257600.0,6925
WM05738-A,ACON,T12.7,433.7549629007626,8.0,True,7.337487062440092,6.394911185388136,5.083330572823159,False,AC,1922-07-01,0,0,3468,-1499126400.0,6926
WM04167-S,STP,S20.10,94.75513410814892,4.0,True,5.7480593875297545,3.700890298498491,3.055148912466572,False,SP,1944-10-01,5,4,2491,-796867200.0,6927
WM13681-C,CIP,T10.1,85.01429478676437,12.0,True,7.050930638523144,5.640356748088916,6.678629144232191,False,CAS,1920-01-01,1,1,8372,-1577923200.0,6928
WM05486-A,ACON,S30.3,45.577729787772114,14.0,True,6.754251474921123,3.784038324969764,8.623020936694086,False,AC,1954-03-01,0,0,3292,-499824000.0,6929
WM13696-D,DUC(G),H1.10,426.2013998235852,6.0,True,6.677926143030987,4.5872628077079165,2.380082859082872,False,DIP,1988-10-01,2,2,8384,591667200.0,6930
WM12441-P,PVC,S63.9,229.3234613376626,4.0,True,7.424891364458374,6.91389314759961,6.332302226356849,False,PVC,1987-09-01,4,3,7614,557452800.0,6931
WM06679-C,CIP,S2.10,311.7299474018073,8.0,True,6.574575464107278,7.652712016553314,2.6552195837930856,False,CAS,1926-10-01,1,1,4048,-1364947200.0,6932
WM00069-C,CIP,S4.8,70.32686490623746,6.0,True,6.759600527859587,7.93956827199361,8.182386607223194,False,CAS,1928-08-01,1,1,44,-1307059200.0,6933
WM09849-C,CIP,T13.6,118.70795048675792,6.0,True,6.773498293617061,6.983880619671327,7.855427541472761,False,CAS,1923-06-01,1,1,6060,-1470182400.0,6934
WM01543-C,CIP,T12.8,79.78417794842971,16.0,True,6.970670783769171,5.860085925267765,2.092358185086946,False,CAS,1922-08-01,1,1,956,-1496448000.0,6935
WM10759-S,STP,S19.4,104.26877165745827,8.0,True,6.911826439606539,7.75764607491396,7.30391153737832,False,SP,1943-04-01,5,4,6609,-844300800.0,6936
WM06354-L,PVC,H5.9,45.187796250706015,16.0,True,7.184266765711293,4.277777595465346,7.958895994873137,False,PVC,1992-09-01,4,3,3829,715305600.0,6937
WM02600-P,PVC,H10.5,182.93956824687484,4.0,True,5.677541690355008,3.2683094392180108,3.0654099274459794,False,PVC,1997-05-01,4,3,1568,862444800.0,6938
WM05803-P,PVC,H14.3,16.646345817069232,10.0,True,8.129764895200188,5.423031922733006,2.817942159488151,False,PVC,2001-03-01,4,3,3505,983404800.0,6939
WM11328-C,CIP,S17.3,355.546118899656,10.0,True,6.324004421069853,7.878839480419842,2.5599234547180587,False,CAS,1941-03-01,1,1,6957,-910051200.0,6940
WM03802-D,DUC(K),H12.1,34.55599960438121,6.0,True,6.716914756086781,6.39430941328385,4.858156140732781,False,DIP,1999-01-01,3,2,2276,915148800.0,6941
WM11241-D,DUC(G),S52.11,693.6274047244733,80.0,True,7.167295560999719,7.445176031916375,1.7248298506779296,False,DIP,1976-11-01,2,2,6906,215654400.0,6942
WM08879-P,PVC,S49.11,70.53053877358616,6.0,True,6.664228288937744,5.544249953639253,3.725304562037042,False,PVC,1973-11-01,4,3,5440,120960000.0,6943
WM02219-C,CIP,T4.9,266.8100812143166,6.0,True,7.593098861655035,4.106696507657315,2.3340849813105065,False,CAS,1914-09-01,1,1,1337,-1746230400.0,6944
WM02733-P,PVC,S59.7,298.823236414908,8.0,True,6.7600670477385805,3.592555979336253,2.381842791484932,False,PVC,1983-07-01,4,3,1651,425865600.0,6945
WM00627-C,CIP,S12.1,118.75874912582368,4.0,True,6.121811056903491,6.253226959739258,3.514165777571041,False,CAS,1936-01-01,1,1,395,-1073001600.0,6946
WM04684-P,PVC,S44.4,131.5211856029564,6.0,True,8.458811898020782,7.199073563478354,8.010717249069106,False,PVC,1968-04-01,4,3,2810,-55296000.0,6947
WM04879-C,CIP,S18.6,140.5122765039123,8.0,True,7.649980727270267,3.2029537167425235,7.034264216886583,False,CAS,1942-06-01,1,1,2925,-870566400.0,6948
WM09776-A,ACON,S44.12,560.3322066577894,6.0,True,7.989218009649154,7.123303923001708,3.1976293835218685,False,AC,1968-12-01,0,0,6012,-34214400.0,6949
WM13098-A,ACON,S11.9,403.3421822956225,8.0,True,7.226438750823677,5.401388642640418,2.106071465090662,False,AC,1935-09-01,0,0,8000,-1083542400.0,6950
WM06616-C,CIP,S19.10,446.2911344604072,6.0,True,7.288596669806237,8.127472659985708,2.6214775655555687,False,CAS,1943-10-01,1,1,4002,-828489600.0,6951
WM03704-C,CIP,T9.9,232.3314840101812,16.0,False,6.8356862862665855,6.614442858181591,7.289773383416689,True,CAS,1919-09-01,1,1,2209,-1588464000.0,6952
WM01523-C,CIP,S7.10,259.4531088311924,4.0,True,7.744580840362445,6.4450338315337365,2.435517227845154,False,CAS,1931-10-01,1,1,943,-1207180800.0,6953
WM14101-D,CIP,S23.10,36.70424807383097,8.0,True,6.706813921963706,5.190253019658383,2.7900653357397864,False,CAS,1947-10-01,1,1,8642,-702259200.0,6954
WM03887-P,PVC,H17.1,324.9299357639902,4.0,True,7.405988056300795,5.684335213807955,2.955686239609596,False,PVC,2004-01-01,4,3,2329,1072915200.0,6955
WM05622-C,CIP,S15.2,13.022710264660418,4.0,True,6.468705100739681,2.9350133496792985,3.89369434532832,False,CAS,1939-02-01,1,1,3394,-975628800.0,6956
WM05632-C,CIP,S20.10,88.23987039371423,4.0,True,6.823468990266152,6.906604323225783,2.073697566260945,False,CAS,1944-10-01,1,1,3405,-796867200.0,6957
WM05122-A,ACON,S27.8,99.29433581321793,14.0,True,7.619503426226068,6.0994665912317965,7.214206063637312,False,AC,1951-08-01,0,0,3075,-581299200.0,6958
WM03285-C,CIP,S21.6,62.03214048083464,6.0,True,6.349306515350103,3.124032610176219,5.3335161951020496,False,CAS,1945-06-01,1,1,1961,-775872000.0,6959
WM04474-C,CIP,S1.3,127.46448009624874,4.0,True,6.32621396491163,7.194903211616995,3.0524557351261685,False,CAS,1925-03-01,1,1,2681,-1414972800.0,6960
WM07555-A,ACON,S58.8,346.3237366229223,16.0,True,7.391944840208052,6.877873053677659,4.530796486134034,False,AC,1982-08-01,0,0,4605,397008000.0,6961
WM09479-D,DUC(G),H6.5,168.0394323720975,12.0,True,8.066990150569133,6.800080392929135,3.03132851991556,False,DIP,1993-05-01,2,2,5830,736214400.0,6962
WM04725-C,CIP,T13.6,92.78616267083272,8.0,True,6.703551956893283,5.668234386038878,2.1366634227593666,False,CAS,1923-06-01,1,1,2835,-1470182400.0,6963
WM02982-D,DUC(K),S61.2,375.6690348298871,6.0,True,6.918204262658297,2.377742856215692,2.334700286355292,False,DIP,1985-02-01,3,2,1792,476064000.0,6964
WM10379-C,CIP,S23.5,62.50846939163603,16.0,True,7.283349518372523,8.575653225835188,3.974427526722305,False,CAS,1947-05-01,1,1,6405,-715478400.0,6965
WM12555-C,CIP,S26.6,261.14830662670283,6.0,True,7.485500792739085,3.81813307505773,6.79178725204325,False,CAS,1950-06-01,1,1,7688,-618105600.0,6966
WM00833-C,CIP,S13.7,305.5177123731919,6.0,True,6.628336169559078,3.4802598729717737,7.450443560669357,False,CAS,1937-07-01,1,1,520,-1025740800.0,6967
WM11193-P,PVC,H5.10,23.15326883039233,10.0,True,6.8436361370330046,4.3818757958261445,9.455800275566002,False,PVC,1992-10-01,4,3,6880,717897600.0,6968
WM03558-C,CIP,,120.0077582324666,4.0,True,7.201007007037057,8.151568762515856,6.703182733609536,False,CAS,1931-01-01,1,1,2107,-1230768000.0,6969
WM09693-C,CIP,S11.8,38.85336371189624,8.0,True,7.149865461108141,6.955517505919353,3.7700258527246207,False,CAS,1935-08-01,1,1,5960,-1086220800.0,6970
WM05367-A,CIP,T9.12,478.5254059112849,6.0,True,5.616625017883496,5.575659452453043,2.092447104591061,False,CAS,1919-12-01,1,1,3215,-1580601600.0,6971
WM11848-D,DUC(K),S62.7,1299.9604435272995,6.0,True,5.922370886511635,6.622423523640414,1.531346394025485,False,DIP,1986-07-01,3,2,7259,520560000.0,6972
WM10767-A,ACON,S40.11,86.32560971658677,8.0,True,6.783054873734363,6.292206338881101,6.603814198306425,False,AC,1964-11-01,0,0,6613,-163036800.0,6973
WM00989-P,PVC,H8.5,3.562292736954987,4.0,True,7.764478213352271,6.072937613530516,2.532189335332468,False,PVC,1995-05-01,4,3,613,799286400.0,6974
WM03638-C,CIP,S24.3,36.02531041455222,12.0,True,7.26654396196109,5.732173962879253,3.2768511764562964,False,CAS,1948-03-01,1,1,2170,-689126400.0,6975
WM06878-D,DUC(K),H30.4,85.58216946627363,6.0,True,7.143208575363232,6.150841110391853,5.007754212285176,False,DIP,2017-04-01,3,2,4167,1491004800.0,6976
WM13634-D,DUC(K),S51.10,113.30720901296444,4.0,True,6.339832100894826,5.4575869313169205,3.6007697178874247,False,DIP,1975-10-01,3,2,8338,181353600.0,6977
WM11875-A,ACON,S19.7,186.8806159407177,4.0,True,6.618834951572169,5.369284010802266,4.874016182936394,False,AC,1943-07-01,0,0,7277,-836438400.0,6978
WM11135-P,PVC,S48.4,141.4593337004626,8.0,True,6.569016911048575,5.321373975945154,2.814559854186242,False,PVC,1972-04-01,4,3,6840,70934400.0,6979
WM13061-P,PVC,H23.12,34.4397703103823,6.0,True,7.7388308117299776,5.161068379338701,2.900884745191369,False,PVC,2010-12-01,4,3,7982,1291161600.0,6980
WM05100-D,DUC(G),H3.3,0.473192710254807,6.0,True,5.734578033366444,7.209179021670243,1.837231051832223,False,DIP,1990-03-01,2,2,3059,636249600.0,6981
WM03105-A,ACON,S47.8,530.9083032784183,10.0,True,7.846661856687533,3.985679974231792,3.0308806155286434,False,AC,1971-08-01,0,0,1857,49852800.0,6982
WM00872-D,DUC(G),,147.15739145476255,6.0,True,5.681741403220004,5.478212301506187,1.39518305045044,False,DIP,1995-07-01,2,2,544,804556800.0,6983
WM05772-C,CIP,S22.1,610.533830919303,4.0,True,5.326433511414933,4.947736574797125,9.176486244626195,False,CAS,1946-01-01,1,1,3487,-757382400.0,6984
WM02267-A,ACON,S27.5,246.7616233419904,6.0,True,8.189003457248122,5.725370375704063,2.427259223987744,False,AC,1951-05-01,0,0,1366,-589248000.0,6985
WM10867-S,STP,T13.12,223.74311662836408,10.0,True,7.7491455816384445,7.155404984683001,6.225103334270898,False,SP,1923-12-01,5,4,6682,-1454371200.0,6986
WM01225-D,DUC(G),H12.10,73.42312540919374,10.0,True,6.882893990022111,4.249047032949194,2.6776380476888297,False,DIP,1999-10-01,2,2,754,938736000.0,6987
WM04510-A,ACON,S39.2,120.0079951709995,16.0,True,6.467850936417951,6.496016261944955,6.902873313312857,False,AC,1963-02-01,0,0,2703,-218246400.0,6988
WM09658-A,ACON,S13.4,65.22593511315063,8.0,True,5.550290771842574,2.3716808864100454,7.537126899404502,False,AC,1937-04-01,0,0,5933,-1033603200.0,6989
WM01464-D,DUC(K),H19.3,25.57453202080069,4.0,True,6.152647253645121,8.159152348641395,3.7799942261197086,False,DIP,2006-03-01,3,2,911,1141171200.0,6990
WM06147-D,DUC(K),S50.2,94.2087122367666,10.0,True,6.324998451070711,4.230768557974562,6.699459832104024,False,DIP,1974-02-01,3,2,3699,128908800.0,6991
WM01022-C,CIP,S26.2,224.47396385709,6.0,True,6.1945479321251735,7.812140767489515,1.9330521435603925,False,CAS,1950-02-01,1,1,635,-628473600.0,6992
WM05913-S,STP,S51.10,204.3899799383653,6.0,True,7.254770479905401,1.639764245311158,4.617080916238912,False,SP,1975-10-01,5,4,3552,181353600.0,6993
WM00769-C,CIP,S15.9,142.302534381437,16.0,True,6.773216846135285,6.053723505449355,6.093678869030666,False,CAS,1939-09-01,1,1,490,-957312000.0,6994
WM08410-P,PVC,H2.10,125.92367554607335,8.0,True,6.519086826932968,3.772446480631704,2.3366946459114217,False,PVC,1989-10-01,4,3,5135,623203200.0,6995
WM06359-P,PVC,H10.2,79.96471778905834,10.0,True,7.7860917855985345,6.660704878996192,3.396625685554036,False,PVC,1997-02-01,4,3,3834,854755200.0,6996
WM06411-C,CIP,S4.11,49.562080854026135,4.0,True,6.967905271158829,5.606890962636984,6.274389789463447,False,CAS,1928-11-01,1,1,3873,-1299110400.0,6997
WM03536-D,DUC(G),S21.12,51.98053013496974,6.0,True,6.945280481886628,3.313664913291055,4.607626543395295,False,DIP,1945-12-01,2,2,2096,-760060800.0,6998
WM00767-C,CIP,S24.10,339.3885377535553,6.0,True,6.479982097924164,8.653671372829718,7.573428157809678,False,CAS,1948-10-01,1,1,488,-670636800.0,6999
WM01578-C,CIP,S24.6,69.40748957511096,10.0,True,7.771028112196915,5.78194432892191,4.673462648581273,False,CAS,1948-06-01,1,1,978,-681177600.0,7000
WM01352-A,ACON,S56.11,13.277477147777972,14.0,True,6.698029468550428,5.614840538530316,6.04159844688336,False,AC,1980-11-01,0,0,844,341884800.0,7001
WM09238-D,DUC(G),S44.9,53.08099938990927,12.0,True,7.497712603319226,5.286180306540414,9.456611451997311,False,DIP,1968-09-01,2,2,5675,-42076800.0,7002
WM07198-C,CIP,S26.9,477.23233992233145,8.0,True,7.50505709484659,7.475218103856197,3.503647362786392,False,CAS,1950-09-01,1,1,4376,-610156800.0,7003
WM12233-C,CIP,,332.8349890914833,10.0,True,7.855160299606677,8.437479848604818,8.708254435871755,False,CAS,1957-05-01,1,1,7477,-399859200.0,7004
WM07987-C,CIP,S2.2,144.46361117378547,4.0,True,6.563351104195843,5.841178992594833,2.686437187349683,False,CAS,1926-02-01,1,1,4866,-1385856000.0,7005
WM00496-A,ACON,S32.9,23.88621255520411,6.0,True,6.6047399472553625,3.973746250463351,8.203001149021873,False,AC,1956-09-01,0,0,325,-420768000.0,7006
WM11847-C,CIP,T13.9,30.53092867595842,6.0,True,7.236157901667567,6.004418853506795,3.793752123109941,False,CAS,1923-09-01,1,1,7257,-1462233600.0,7007
WM09108-P,PVC,S63.4,128.27113111376093,12.0,True,8.497309332485957,5.637631100661028,5.987489971397006,False,PVC,1987-04-01,4,3,5591,544233600.0,7008
WM04801-C,CIP,S35.1,100.39010019835403,8.0,True,8.108209963009521,5.912419867620326,8.780784870461003,False,CAS,1959-01-01,1,1,2879,-347155200.0,7009
WM03448-C,CIP,S19.6,39.00525271203514,8.0,True,8.159196387715554,6.368477617457524,7.05131759911503,False,CAS,1943-06-01,1,1,2039,-839030400.0,7010
WM11919-D,DUC(K),H18.7,660.5396673072173,16.0,True,8.007564436298626,5.866453430773079,3.499405152394983,False,DIP,2005-07-01,3,2,7300,1120176000.0,7011
WM10129-C,CIP,S25.1,350.1778517970233,14.0,True,7.719795541008546,4.857504894806329,3.808052267262557,False,CAS,1949-01-01,1,1,6245,-662688000.0,7012
WM05396-D,DUC(G),S48.10,136.6789140854089,10.0,True,6.678266947899994,7.094430303285471,3.430514339109456,False,DIP,1972-10-01,2,2,3236,86745600.0,7013
WM07014-D,DUC(G),H2.2,37.04475992669904,12.0,True,7.311007262928719,6.241688774684157,3.1892612338565787,False,DIP,1989-02-01,2,2,4253,602294400.0,7014
WM13910-D,DUC(G),,502.70867031544185,10.0,True,5.895956772881586,2.8636874623625905,2.333767187604838,False,DIP,1990-11-01,2,2,8521,657417600.0,7015
WM03988-A,ACON,S30.2,56.10083779924025,6.0,True,7.818895331152195,7.496152734176032,5.477899607814037,False,AC,1954-02-01,0,0,2394,-502243200.0,7016
WM08189-C,CIP,T10.11,170.45089422204182,12.0,True,7.233487874424947,2.619352006906957,3.699730492072056,False,CAS,1920-11-01,1,1,4997,-1551571200.0,7017
WM14202-D,DUC(G),S49.11,139.93459018804424,8.0,True,6.098882813135388,7.952600188210715,7.659807416025724,False,DIP,1973-11-01,2,2,8706,120960000.0,7018
WM09886-C,CIP,T10.4,672.0893671165395,12.0,True,8.74935002699285,5.019552069346343,7.547304806190672,False,CAS,1920-04-01,1,1,6087,-1570060800.0,7019
WM08944-C,CIP,S13.8,36.72912986470328,8.0,True,5.367359396521323,6.985897560127707,3.265833966351147,False,CAS,1937-08-01,1,1,5480,-1023062400.0,7020
WM13462-A,ACON,S41.2,22.81145871226181,10.0,True,6.299245593551238,7.483809225375321,2.7982731416651663,False,AC,1965-02-01,0,0,8220,-155088000.0,7021
WM07842-A,ACON,S24.12,159.87699805007287,10.0,True,6.851459523922857,7.579476125542575,2.49206981959281,False,AC,1948-12-01,0,0,4784,-665366400.0,7022
WM10736-A,ACON,S28.11,93.98013230488868,6.0,True,7.467021593132879,6.101432522975326,2.4295732310774705,False,AC,1952-11-01,0,0,6593,-541728000.0,7023
WM11675-D,DUC(K),H20.9,253.5563087898263,10.0,True,6.607849145065689,7.17399545167254,7.948835855718435,False,DIP,2007-09-01,3,2,7153,1188604800.0,7024
WM01640-C,CIP,T12.1,170.72598799624393,14.0,True,6.240157040833896,3.335937933044328,3.336689724209898,False,CAS,1922-01-01,1,1,1013,-1514764800.0,7025
WM07658-D,DUC(K),S53.8,35.942447700348566,8.0,True,7.759704829265424,7.996236918529006,3.638987184346265,False,DIP,1977-08-01,3,2,4668,239241600.0,7026
WM10616-C,CIP,S36.5,53.724655419558985,12.0,True,7.208953173103156,7.12862520959664,3.596216783807478,False,CAS,1960-05-01,1,1,6536,-305164800.0,7027
WM04667-P,PVC,H19.6,234.7848483305933,6.0,True,6.7578464370363855,7.018539284143168,5.726756020795857,False,PVC,2006-06-01,4,3,2797,1149120000.0,7028
WM06563-C,CIP,S20.5,42.61169496644288,10.0,True,6.575593239554163,4.902756597762313,8.409678688501074,False,CAS,1944-05-01,1,1,3970,-810086400.0,7029
WM13897-C,CIP,S5.9,145.05556983816496,4.0,True,8.407503959071501,2.956783249512533,2.8295926275726875,False,CAS,1929-09-01,1,1,8511,-1272844800.0,7030
WM12812-P,PVC,S25.1,20.53506456451578,12.0,True,6.329570609802044,7.010531732042068,9.07445835565234,False,PVC,1949-01-01,4,3,7843,-662688000.0,7031
WM00698-P,PVC,H25.7,113.79473061657336,6.0,True,7.634719163763497,6.7929721927201765,6.957319567264618,False,PVC,2012-07-01,4,3,444,1341100800.0,7032
WM11645-D,DUC(K),H12.6,0.4586877150140935,12.0,True,6.5724684124929125,8.714255036308513,1.867487078089088,False,DIP,1999-06-01,3,2,7136,928195200.0,7033
WM00048-P,PVC,S63.6,17.695617739584122,6.0,True,7.093919593971986,9.09679188761386,3.255670265354225,False,PVC,1987-06-01,4,3,26,549504000.0,7034
WM14092-D,DUC(G),S25.8,340.2731044364118,8.0,True,5.985655949731318,2.853805244108445,6.870479394390109,False,DIP,1949-08-01,2,2,8633,-644371200.0,7035
WM06368-C,CIP,S6.9,64.7645396984808,6.0,True,7.895235354258167,4.831146119945649,7.823315130406325,False,CAS,1930-09-01,1,1,3841,-1241308800.0,7036
WM04573-C,CIP,S17.1,48.31599349148746,12.0,True,6.381932923133293,7.919652664439516,3.4168382025497173,False,CAS,1941-01-01,1,1,2745,-915148800.0,7037
WM02087-C,CIP,S19.7,129.79012891821912,16.0,True,6.8548831209483465,7.457457581028155,2.481314684031231,False,CAS,1943-07-01,1,1,1268,-836438400.0,7038
WM08263-P,PVC,H6.10,110.51710917231684,6.0,True,6.282539409701695,4.43164048502899,3.0917147238150378,False,PVC,1993-10-01,4,3,5034,749433600.0,7039
WM13996-P,PVC,S51.5,466.1954749458382,10.0,True,7.94650595673247,7.508263679109887,6.731190520792723,False,PVC,1975-05-01,4,3,8577,168134400.0,7040
WM00689-P,PVC,S48.7,561.377018739804,8.0,True,7.041444515126169,5.477994747014366,7.375901794291007,False,PVC,1972-07-01,4,3,435,78796800.0,7041
WM10861-P,PVC,S54.3,91.51947375552118,4.0,True,7.297883429559977,5.5599221309987525,3.493437458908458,False,PVC,1978-03-01,4,3,6679,257558400.0,7042
WM01828-P,PVC,H19.5,11.183551554277074,16.0,True,6.526474965161322,5.405365833955857,9.694869790058544,False,PVC,2006-05-01,4,3,1115,1146441600.0,7043
WM06093-D,DUC(G),S54.7,538.1170569534879,8.0,True,6.344149897011617,4.64805372853296,7.351058618551438,False,DIP,1978-07-01,2,2,3663,268099200.0,7044
WM01345-D,DUC(K),H13.1,5.226617100684962,8.0,True,4.609309968744977,5.20926543245844,2.60807041977141,False,DIP,2000-01-01,3,2,838,946684800.0,7045
WM14276-D,DUC(G),S55.12,1129.3761081900666,10.0,True,7.99207434234129,7.633664383460536,7.423601465493443,False,DIP,1979-12-01,2,2,8745,312854400.0,7046
WM04623-C,CIP,S7.4,223.83399842963263,12.0,True,7.941725209014776,8.387370566369563,7.1174253160705785,False,CAS,1931-04-01,1,1,2769,-1222992000.0,7047
WM05563-D,DUC(K),H2.12,2.4649492347889463,6.0,True,5.397488067976819,7.8907212306229635,3.329895083580043,False,DIP,1989-12-01,3,2,3350,628473600.0,7048
WM03386-C,CIP,S31.9,152.65874669040932,4.0,True,7.599263306787538,8.240548256068944,2.1364809876942754,False,CAS,1955-09-01,1,1,2006,-452390400.0,7049
WM06713-P,PVC,H11.7,427.8753517817313,4.0,True,6.078875570069164,8.164109804308257,7.801779478377289,False,PVC,1998-07-01,4,3,4075,899251200.0,7050
WM02874-A,ACON,S5.12,4.070270332988002,8.0,True,6.6976294100828575,7.199433585193694,4.493557288299929,False,AC,1929-12-01,0,0,1739,-1264982400.0,7051
WM04616-C,CIP,S33.5,212.23749497971585,6.0,True,7.116075157271362,7.542709376031836,6.709690520601853,False,CAS,1957-05-01,1,1,2762,-399859200.0,7052
WM04331-A,ACON,S17.1,134.64248539994878,4.0,True,6.066532978746502,6.390696918662565,3.322063555827913,False,AC,1941-01-01,0,0,2583,-915148800.0,7053
WM06155-D,DUC(K),S56.9,347.41134346590843,10.0,True,7.681413933918994,6.980390518164079,3.12978285606267,False,DIP,1980-09-01,3,2,3705,336614400.0,7054
WM01455-A,ACON,S35.11,284.79196852284804,4.0,True,7.035658586871052,5.655621729921449,6.513541156990447,False,AC,1959-11-01,0,0,905,-320889600.0,7055
WM07347-C,CIP,S27.7,93.06327399679869,4.0,True,6.089637924085361,7.752733667394374,9.565158426785136,False,CAS,1951-07-01,1,1,4474,-583977600.0,7056
WM05657-C,CIP,S26.10,73.41032533505495,8.0,True,7.311539532114926,6.398569146843161,7.881924328720447,False,CAS,1950-10-01,1,1,3422,-607564800.0,7057
WM07462-P,PVC,H28.5,289.6491759293349,4.0,True,7.080204351163017,7.564104123216722,4.097437424198217,False,PVC,2015-05-01,4,3,4546,1430438400.0,7058
WM03229-A,ACON,S63.5,338.32993712211464,12.0,True,7.575145103818103,6.578646051242312,7.3561091190826815,False,AC,1987-05-01,0,0,1923,546825600.0,7059
WM07467-C,CIP,S6.2,112.47259818198654,8.0,True,7.6196743154121025,5.221981782037832,2.419573417229473,False,CAS,1930-02-01,1,1,4548,-1259625600.0,7060
WM01601-C,CIP,S19.7,104.48231532698992,4.0,True,7.582567527230488,8.906310871986973,8.072443788844222,False,CAS,1943-07-01,1,1,990,-836438400.0,7061
WM11799-C,CIP,,108.29303836415784,10.0,True,7.307589420624863,6.175912246716696,3.7179667908857152,False,CAS,1946-10-01,1,1,7228,-733795200.0,7062
WM04348-P,PVC,S61.8,187.39737936209715,8.0,True,7.277678595103454,2.3112428332746973,8.8210464325321,False,PVC,1985-08-01,4,3,2593,491702400.0,7063
WM03886-D,DUC(K),H18.1,22.509801232561585,10.0,True,6.754744914143916,7.279628579554952,6.229521113744026,False,DIP,2005-01-01,3,2,2327,1104537600.0,7064
WM13941-P,DUC(K),S57.10,2.4722814463166287,12.0,True,6.806750423704632,4.5498270349190095,6.485987676292048,False,DIP,1981-10-01,3,2,8541,370742400.0,7065
WM00459-C,CIP,S24.11,292.4857344562406,6.0,True,6.847822673322206,8.045636015185323,7.100220831976056,False,CAS,1948-11-01,1,1,298,-667958400.0,7066
WM00456-C,CIP,S21.12,16.50841288909578,10.0,True,6.649387088623127,6.424360578595993,2.760780432772297,False,CAS,1945-12-01,1,1,295,-760060800.0,7067
WM13956-A,ACON,S38.4,577.9028778354113,80.0,True,7.8979479156918435,8.406981975270021,2.762654264399006,False,AC,1962-04-01,0,0,8550,-244684800.0,7068
WM11698-P,PVC,S62.6,52.07469072970707,6.0,True,8.033433102012287,6.0657479487220725,2.6273520974449704,False,PVC,1986-06-01,4,3,7165,517968000.0,7069
WM10625-D,DUC(K),S59.8,49.87136239391111,10.0,True,7.879840126553145,3.142167717030856,3.308536465429679,False,DIP,1983-08-01,3,2,6543,428544000.0,7070
WM09114-C,CIP,S35.10,481.7522996245898,8.0,True,7.282963774180898,5.653050312658458,6.053002495443691,False,CAS,1959-10-01,1,1,5595,-323568000.0,7071
